Year,Sex,PCL,PCL_type,FL,FL_type,TL,TLcm,TL_type,TLbin,Weight,Weight_typ,Frequency,Source,Gear,LAT,LONG,Survey,FMP,NMFS_Sub_A,NMFS_AREA
2001,2,2260,measure,0, ,2615.84,261.584,est,260,191.0740633,est,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17383333,-146.8503, ,GOA,EGOA,640
2002,1,2300,measure,0, ,2662,266.2,est,260,201.3514099,est,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17838333,-146.9356, ,GOA,EGOA,640
2002,2,2300,measure,0, ,2662,266.2,est,260,201.3514099,est,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17838333,-146.9356, ,GOA,EGOA,640
2002,2,2300,measure,0, ,2662,266.2,est,260,201.3514099,est,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17838333,-146.9356, ,GOA,EGOA,640
2002,3,2300,measure,0, ,2662,266.2,est,260,201.3514099,est,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.18854,-146.87853, ,GOA,EGOA,640
2002,1,2320,measure,0, ,2685.08,268.508,est,260,206.6253542,est,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17838333,-146.9356, ,GOA,EGOA,640
2000,3,2398.782,est,0, ,2740,274,est,270,219.5431983,est,1,IPHC_LL (L. Hulbert),Longline,59.84867,-144.9655, ,GOA,EGOA,640
2002,2,2400,measure,0, ,2777.4,277.74,est,270,228.6411427,est,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.19161667,-146.7879333, ,GOA,EGOA,640
2002,2,2400,measure,0, ,2777.4,277.74,est,270,228.6411427,est,1,"ABL Surveys (M. Sigler, L. Hulbert)",Longline,60.17838333,-146.9356, ,GOA,EGOA,640
2000,3,2671.334,est,0, ,3050,305,est,300,302.6473568,est,1,IPHC_LL (L. Hulbert),Longline,59.84867,-144.9655, ,GOA,EGOA,640
2000,3,789.846,est,0, ,910,91,est,90,8.086625881,est,1,IPHC_LL (L. Hulbert),Longline,60.51633333,-146.483, ,GOA,PWS,649
2000,3,930.518,est,0, ,1070,107,est,100,13.13546764,est,1,IPHC_LL (L. Hulbert),Longline,60.48366667,-147.4998333, ,GOA,PWS,649
2000,3,930.518,est,0, ,1070,107,est,100,13.13546764,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1062.398,est,0, ,1220,122,est,120,19.45767924,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1062.398,est,0, ,1220,122,est,120,19.45767924,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1062.398,est,0, ,1220,122,est,120,19.45767924,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1062.398,est,0, ,1220,122,est,120,19.45767924,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1062.398,est,0, ,1220,122,est,120,19.45767924,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1062.398,est,0, ,1220,122,est,120,19.45767924,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1062.398,est,0, ,1220,122,est,120,19.45767924,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,1062.398,est,0, ,1220,122,est,120,19.45767924,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,1194.278,est,0, ,1370,137,est,130,27.53743021,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,2,1200,measure,1400,measure,1500,150,measure,150,36.1276878,est,1,IPHC_LL (L. Hulbert),Longline,60.18266667,-147.8496667, ,GOA,PWS,649
2000,3,1326.158,est,0, ,1520,152,est,150,37.58967896,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,1326.158,est,0, ,1520,152,est,150,37.58967896,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,1326.158,est,0, ,1520,152,est,150,37.58967896,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,1326.158,est,0, ,1520,152,est,150,37.58967896,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,1326.158,est,0, ,1520,152,est,150,37.58967896,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,1326.158,est,0, ,1520,152,est,150,37.58967896,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,1326.158,est,0, ,1520,152,est,150,37.58967896,est,1,IPHC_LL (L. Hulbert),Longline,60.51633333,-146.483, ,GOA,PWS,649
2000,3,1326.158,est,0, ,1520,152,est,150,37.58967896,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1326.158,est,0, ,1520,152,est,150,37.58967896,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1326.158,est,0, ,1520,152,est,150,37.58967896,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1326.158,est,0, ,1520,152,est,150,37.58967896,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1326.158,est,0, ,1520,152,est,150,37.58967896,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1326.158,est,0, ,1520,152,est,150,37.58967896,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1326.158,est,0, ,1520,152,est,150,37.58967896,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1326.158,est,0, ,1520,152,est,150,37.58967896,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1326.158,est,0, ,1520,152,est,150,37.58967896,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1326.158,est,0, ,1520,152,est,150,37.58967896,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1326.158,est,0, ,1520,152,est,150,37.58967896,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1326.158,est,0, ,1520,152,est,150,37.58967896,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1326.158,est,0, ,1520,152,est,150,37.58967896,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1326.158,est,0, ,1520,152,est,150,37.58967896,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1326.158,est,0, ,1520,152,est,150,37.58967896,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1326.158,est,0, ,1520,152,est,150,37.58967896,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1326.158,est,0, ,1520,152,est,150,37.58967896,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1326.158,est,0, ,1520,152,est,150,37.58967896,est,1,IPHC_LL (L. Hulbert),Longline,60.85,-147.1496667, ,GOA,PWS,649
2000,3,1326.158,est,0, ,1520,152,est,150,37.58967896,est,1,IPHC_LL (L. Hulbert),Longline,60.85,-147.1496667, ,GOA,PWS,649
2000,3,1326.158,est,0, ,1520,152,est,150,37.58967896,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,1326.158,est,0, ,1520,152,est,150,37.58967896,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,1326.158,est,0, ,1520,152,est,150,37.58967896,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,1326.158,est,0, ,1520,152,est,150,37.58967896,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,2,1250,measure,1440,measure,1550,155,measure,150,39.85573639,est,1,IPHC_LL (L. Hulbert),Longline,60.18266667,-147.8496667, ,GOA,PWS,649
2000,1,1280,measure,1470,measure,1560,156,measure,150,40.63082893,est,1,IPHC_LL (L. Hulbert),Longline,60.18266667,-147.8496667, ,GOA,PWS,649
2000,3,1466.83,est,0, ,1680,168,est,160,50.72827151,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1466.83,est,0, ,1680,168,est,160,50.72827151,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1466.83,est,0, ,1680,168,est,160,50.72827151,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1466.83,est,0, ,1680,168,est,160,50.72827151,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1466.83,est,0, ,1680,168,est,160,50.72827151,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1466.83,est,0, ,1680,168,est,160,50.72827151,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1466.83,est,0, ,1680,168,est,160,50.72827151,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,2,1500,measure,1710,measure,1820,182,measure,180,64.47092905,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1589.918,est,0, ,1820,182,est,180,64.47092905,est,1,IPHC_LL (L. Hulbert),Longline,60.85,-147.1496667, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.85,-147.1496667, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.85,-147.1496667, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.85,-147.1496667, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,1598.71,est,0, ,1830,183,est,180,65.53770484,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,2,1680,measure,1770,measure,1880,188,measure,180,71.04825724,est,1,IPHC_LL (L. Hulbert),Longline,60.85,-147.1496667, ,GOA,PWS,649
2000,3,1730.59,est,0, ,1980,198,est,190,82.97815871,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1730.59,est,0, ,1980,198,est,190,82.97815871,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1730.59,est,0, ,1980,198,est,190,82.97815871,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1730.59,est,0, ,1980,198,est,190,82.97815871,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,2,1700,measure,1980,measure,2080,208,measure,200,96.17275816,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,2,1690,measure,1960,measure,2100,210,measure,210,98.9690344,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,1,1720,measure,2000,measure,2120,212,measure,210,101.8189489,est,1,IPHC_LL (L. Hulbert),Longline,60.85033333,-148.167, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.51566667,-147.8168333, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.51633333,-146.483, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.5165,-147.1668333, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.5165,-147.1668333, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.683,-146.8166667, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
2000,3,1862.47,est,0, ,2130,213,est,210,103.2641793,est,1,IPHC_LL (L. Hulbert),Longline,60.68316667,-147.15, ,GOA,PWS,649
